ID,monthlyRent(us_dollar)
Test_4737,115.33511070919558
Test_4738,850.7936943512289
Test_4739,336.31698219653674
Test_4740,511.8636042664141
Test_4741,553.7715296793433
Test_4742,312.8445255447756
Test_4743,249.89380977390528
Test_4744,447.48257535195995
Test_4745,410.47673575653505
Test_4746,112.82733674487797
Test_4747,128.7318765265811
Test_4748,154.11019241579837
Test_4749,106.04216585542356
Test_4750,225.9575306981552
Test_4751,450.85998770110876
Test_4752,192.4004374627308
Test_4753,101.86241826387185
Test_4754,122.01399503424162
Test_4755,608.8579597915227
Test_4756,1162.2405375719138
Test_4757,229.7693017381192
Test_4758,853.346840689751
Test_4759,158.57479900485305
Test_4760,226.2021093261214
Test_4761,366.7258292041041
Test_4762,412.6475339832908
Test_4763,109.18516031689357
Test_4764,129.37587327317618
Test_4765,155.08589539825044
Test_4766,594.6911844665698
Test_4767,129.33581387750866
Test_4768,461.8964877052852
Test_4769,495.5779625344287
Test_4770,763.1968361396447
Test_4771,242.7405847171418
Test_4772,189.82325073814164
Test_4773,601.5142415266288
Test_4774,151.86611614752636
Test_4775,208.92053136997617
Test_4776,102.87758646049024
Test_4777,168.800928739571
Test_4778,389.71570424664884
Test_4779,166.29385073548582
Test_4780,194.85706064358934
Test_4781,102.90957290475318
Test_4782,157.43691205494216
Test_4783,142.3267437585532
Test_4784,937.1956447369015
Test_4785,77.02310997487963
Test_4786,415.10785863387537
Test_4787,605.8376474730456
Test_4788,96.72094481845826
Test_4789,284.56075862824235
Test_4790,741.7169921995717
Test_4791,138.70148045149242
Test_4792,246.37492302302442
Test_4793,145.70328617489938
Test_4794,157.51382351901663
Test_4795,318.69279260915647
Test_4796,546.2438589803438
Test_4797,144.61564530627
Test_4798,165.04480500958203
Test_4799,147.3764203850749
Test_4800,411.0906279761964
Test_4801,200.27929046404262
Test_4802,139.6339018894788
Test_4803,833.5851121734657
Test_4804,364.7106598608865
Test_4805,375.94259192488687
Test_4806,227.27771266049905
Test_4807,471.4928240003467
Test_4808,182.91138951728468
Test_4809,123.47939797897789
Test_4810,319.1704862745483
Test_4811,180.75582118061308
Test_4812,346.3717466548961
Test_4813,164.50311596693086
Test_4814,172.64203706310312
Test_4815,168.96746046001618
Test_4816,274.66004281406435
Test_4817,917.8724390909509
Test_4818,300.53760148141436
Test_4819,235.00369335435784
Test_4820,763.1968361396447
Test_4821,496.1516222860881
Test_4822,735.322101821627
Test_4823,392.2573125192599
Test_4824,395.0683408923868
Test_4825,244.4490639615636
Test_4826,547.870907440282
Test_4827,330.3664318032881
Test_4828,216.23055946864136
Test_4829,161.67793556084388
Test_4830,320.0800831264175
Test_4831,190.38806626307937
Test_4832,387.08514259076173
Test_4833,160.425216658375
Test_4834,378.9393778075591
Test_4835,244.2566761579789
Test_4836,431.960763544866
Test_4837,127.8721936978617
Test_4838,135.3813819721241
Test_4839,94.74904012564943
Test_4840,232.20486904027055
Test_4841,225.4923899528436
Test_4842,122.53563654245286
Test_4843,319.3236264885574
Test_4844,83.30331519763931
Test_4845,279.73266133274615
Test_4846,228.08368129972322
Test_4847,386.3165662108137
Test_4848,171.09646259370422
Test_4849,363.63396727737677
Test_4850,168.29225536958432
Test_4851,216.96108128028297
Test_4852,500.612230897415
Test_4853,278.8948379191467
Test_4854,588.6805939351099
Test_4855,882.0876752197863
Test_4856,114.97088166578308
Test_4857,1060.094937976041
Test_4858,367.9524520493144
Test_4859,308.1211622099221
Test_4860,110.55097829775704
Test_4861,147.85852899555104
Test_4862,263.4381369399596
Test_4863,176.00845661167529
Test_4864,291.29150563788136
Test_4865,210.53475394697057
Test_4866,449.88735830530396
Test_4867,296.4318975838568
Test_4868,292.25987009596815
Test_4869,384.5169955462363
Test_4870,169.0782513318058
Test_4871,359.2950482162907
Test_4872,86.22951424301945
Test_4873,369.0776020280317
Test_4874,74.84974497210702
Test_4875,344.9751779738955
Test_4876,221.7381289017089
Test_4877,171.24802592651685
Test_4878,540.133593247037
Test_4879,112.5411274598021
Test_4880,645.7571278170645
Test_4881,124.55740951077433
Test_4882,134.0705644063532
Test_4883,109.26305856201988
Test_4884,249.8611442496171
Test_4885,193.3094899763136
Test_4886,165.55630547668068
Test_4887,178.48834207480243
Test_4888,275.82429988115825
Test_4889,213.14109070377418
Test_4890,152.5566622321894
Test_4891,443.822144189521
Test_4892,471.0141830693053
Test_4893,117.32071033226269
Test_4894,290.1280209598145
Test_4895,145.1546966650671
Test_4896,778.9519525249981
Test_4897,851.6251731279879
Test_4898,102.22792340825627
Test_4899,463.4635156324352
Test_4900,262.5019054227561
Test_4901,746.9575275070446
Test_4902,139.5085582749101
Test_4903,142.51406804984455
Test_4904,75.73457886405265
Test_4905,240.20685255516008
Test_4906,695.9343319844978
Test_4907,206.02847899620608
Test_4908,128.48773587509984
Test_4909,608.8579597915227
Test_4910,77.66693956897365
Test_4911,251.98568444118422
Test_4912,410.51196352790555
Test_4913,294.7599711596271
Test_4914,111.82633400710979
Test_4915,196.63967930390126
Test_4916,255.35051400197304
Test_4917,119.61404794392867
Test_4918,165.55259468054106
Test_4919,668.6944328346409
Test_4920,1090.4324034174585
Test_4921,145.32817128480013
Test_4922,127.74631461357396
Test_4923,304.66732069579035
Test_4924,381.35494880955446
Test_4925,197.72704543103833
Test_4926,135.34260277978186
Test_4927,622.8783030918128
Test_4928,313.79119532464455
Test_4929,481.2191424957505
Test_4930,367.03563536489145
Test_4931,121.44204039311886
Test_4932,767.2463191814642
Test_4933,1039.704751813297
Test_4934,163.97736214171238
Test_4935,177.44622572760127
Test_4936,253.49665972627142
Test_4937,237.10449668436974
Test_4938,419.14614194695423
Test_4939,434.1986123364312
Test_4940,346.9916782921148
Test_4941,266.0858617344837
Test_4942,181.23167525292843
Test_4943,129.2842760602844
Test_4944,347.73211555858745
Test_4945,110.44061307308763
Test_4946,737.7233905318083
Test_4947,226.60375935212681
Test_4948,97.96479962884105
Test_4949,170.8164665797591
Test_4950,666.2812083694428
Test_4951,220.79830474351337
Test_4952,136.79478484519862
Test_4953,118.26013988920649
Test_4954,104.40929807365876
Test_4955,230.66496549795164
Test_4956,244.18703071569394
Test_4957,374.04510370161876
Test_4958,185.65308690031176
Test_4959,366.41662063412645
Test_4960,327.50171374543027
Test_4961,1078.5439670147923
Test_4962,249.07323471186052
Test_4963,370.70787539511184
Test_4964,241.25563012578598
Test_4965,545.4374920746351
Test_4966,245.5176004379329
Test_4967,289.4397268193959
Test_4968,411.56574387827663
Test_4969,95.76360656285755
Test_4970,1167.9935840425785
Test_4971,175.33617896840474
Test_4972,142.02605796127813
Test_4973,167.05500596164092
Test_4974,199.44305016807968
Test_4975,211.78828881102044
Test_4976,441.608939355941
Test_4977,103.76216732177363
Test_4978,108.38491550705746
Test_4979,121.12898332652081
Test_4980,170.2101405838654
Test_4981,943.261445035539
Test_4982,142.27769345789488
Test_4983,256.23754405321847
Test_4984,154.87571965706016
Test_4985,83.88170458940526
Test_4986,353.9049179724178
Test_4987,189.04222435063951
Test_4988,243.9373073001482
Test_4989,277.5398522281591
Test_4990,362.9492022720832
Test_4991,103.62285892107316
Test_4992,868.8939162961303
Test_4993,294.48117495787716
Test_4994,392.5250396959633
Test_4995,117.0127432710141
Test_4996,210.4234410677813
Test_4997,391.9514021280756
Test_4998,716.8866742292902
Test_4999,248.91021308323315
Test_5000,245.51802544876884
Test_5001,686.7756484649927
Test_5002,118.22151261523264
Test_5003,346.20998510522224
Test_5004,124.02509830779499
Test_5005,247.6525638178618
Test_5006,394.6811992114682
Test_5007,349.90602603033744
Test_5008,407.6878970534024
Test_5009,124.06563931438683
Test_5010,324.5628320876915
Test_5011,253.64427548134125
Test_5012,235.6371720191272
Test_5013,145.15750137784676
Test_5014,116.68472861808881
Test_5015,528.5286362961486
Test_5016,396.7905940931991
Test_5017,642.225530199807
Test_5018,1185.5988112698903
Test_5019,1021.05456485884
Test_5020,367.54722402830646
Test_5021,223.12830181149246
Test_5022,174.63007065508808
Test_5023,220.39651864609587
Test_5024,184.75220130573533
Test_5025,348.8744213711715
Test_5026,159.19651082374887
Test_5027,232.60753629130227
Test_5028,187.80590600854327
Test_5029,167.42227518295005
Test_5030,160.99678206923497
Test_5031,119.08134054406318
Test_5032,373.9370630477533
Test_5033,169.0782513318058
Test_5034,90.35651407991548
Test_5035,360.9771283738048
Test_5036,199.75796904168087
Test_5037,1176.2130962940014
Test_5038,303.5972623499183
Test_5039,174.02124421648966
Test_5040,164.63048115699053
Test_5041,626.5164013284525
Test_5042,819.0086463931825
Test_5043,456.74227295145135
Test_5044,110.93862912861887
Test_5045,621.4611919935547
Test_5046,254.4219329250198
Test_5047,485.9608630321251
Test_5048,288.6086239167828
Test_5049,188.050159977489
Test_5050,335.7555032637793
Test_5051,252.02304660816876
Test_5052,258.529770105627
Test_5053,79.21875474909301
Test_5054,183.09845178406752
Test_5055,423.3347840598754
Test_5056,357.52344609487557
Test_5057,137.1454220322373
Test_5058,293.97245887479886
Test_5059,312.29124195197187
Test_5060,1002.5281366802866
Test_5061,249.47626636057913
Test_5062,116.49257417563257
Test_5063,311.04857625526927
Test_5064,258.91133699259893
Test_5065,239.14224215897713
Test_5066,165.26608561806552
Test_5067,523.8164562497223
Test_5068,303.31954707436586
Test_5069,391.28781198222515
Test_5070,194.93767359725982
Test_5071,407.2490958226578
Test_5072,188.00290378535948
Test_5073,244.3698720288958
Test_5074,118.23120420418955
Test_5075,156.10821521694413
Test_5076,840.9625728058926
Test_5077,91.89391697901404
Test_5078,139.2128242734556
Test_5079,347.6481696393052
Test_5080,142.23862908983645
Test_5081,76.83047646961177
Test_5082,220.23273144150298
Test_5083,144.76948833238072
Test_5084,272.1785688474339
Test_5085,245.39631811793913
Test_5086,505.51313919553087
Test_5087,159.27231445251158
Test_5088,89.1823882220354
Test_5089,116.1322538873181
Test_5090,190.77244010388426
Test_5091,121.4150238244406
Test_5092,245.6723658776639
Test_5093,275.02205314900255
Test_5094,239.72939592631488
Test_5095,819.2526039273386
Test_5096,271.83004811266477
Test_5097,326.1624440259264
Test_5098,212.11183549803812
Test_5099,459.5299707156988
Test_5100,354.8659263249366
Test_5101,1140.3151912421422
Test_5102,353.45579978041826
Test_5103,341.8490155157471
Test_5104,365.25110872292396
Test_5105,1020.019568910534
Test_5106,247.61994181801646
Test_5107,614.9784848597667
Test_5108,364.72703498291645
Test_5109,355.6086515516661
Test_5110,461.86572847038286
Test_5111,482.72251700636195
Test_5112,435.3567477535884
Test_5113,167.6399619674713
Test_5114,95.64046900382819
Test_5115,736.2346071739727
Test_5116,356.965805282132
Test_5117,258.55721519430955
Test_5118,186.9797260257509
Test_5119,118.11327747839161
Test_5120,194.20773729400727
Test_5121,384.5169955462363
Test_5122,260.168652743835
Test_5123,134.65240133849156
Test_5124,154.87571965706016
Test_5125,722.2479831567188
Test_5126,398.27941880430495
Test_5127,366.67195075607606
Test_5128,116.39739138084906
Test_5129,788.8471562137008
Test_5130,366.32070894412584
Test_5131,223.26737360402026
Test_5132,145.01192715612598
Test_5133,343.9057169555618
Test_5134,167.17886191894826
Test_5135,254.96399461167783
Test_5136,516.7324966412302
Test_5137,245.3381714243089
Test_5138,292.0116601134067
Test_5139,369.7277431639329
Test_5140,85.28910459762095
Test_5141,367.13293430199826
Test_5142,147.81032590729737
Test_5143,157.56535794607643
Test_5144,239.96386352882686
Test_5145,148.854322861178
Test_5146,293.9687257897481
Test_5147,1134.8773959280738
Test_5148,380.13067206626835
Test_5149,241.16383574496953
Test_5150,403.85751408731977
Test_5151,1031.9566845478485
Test_5152,491.4891876528911
Test_5153,788.9990013786621
Test_5154,489.903700298096
Test_5155,176.72055119187428
Test_5156,127.31596938454697
Test_5157,421.0433089457907
Test_5158,150.04657739205862
Test_5159,114.26326910326615
Test_5160,293.71153036364746
Test_5161,949.9406320960258
Test_5162,345.4254101975451
Test_5163,99.51991026889549
Test_5164,148.989739957633
Test_5165,712.67756297922
Test_5166,179.63335994762758
Test_5167,839.7317436499442
Test_5168,74.86981157680815
Test_5169,89.2020715673706
Test_5170,80.90333378321057
Test_5171,470.3233283424354
Test_5172,269.28592820286104
Test_5173,223.76811008050333
Test_5174,114.23452519229262
Test_5175,83.51069501367084
Test_5176,744.6778421756605
Test_5177,752.6919908116498
Test_5178,493.034104533943
Test_5179,410.9001619209886
Test_5180,259.5782421359675
Test_5181,113.72741549126444
Test_5182,111.99589616887505
Test_5183,176.79586730055345
Test_5184,123.78467080359515
Test_5185,172.9081825488517
Test_5186,245.14700251814799
Test_5187,183.30748438198714
Test_5188,174.63684205198936
Test_5189,177.40152917782197
Test_5190,307.75114051386504
Test_5191,339.4018640085901
Test_5192,133.82485589673493
Test_5193,225.6683722102804
Test_5194,99.93379859528143
Test_5195,50.928384289633684
Test_5196,176.16191606912648
Test_5197,703.6317775234846
Test_5198,364.79842466676115
Test_5199,264.65579799103
Test_5200,105.78430431370506
Test_5201,1163.0227153094086
Test_5202,166.62231857201212
Test_5203,582.2495407261304
Test_5204,175.61251911442199
Test_5205,444.011961907637
Test_5206,274.8217851827844
Test_5207,396.58303713675633
Test_5208,135.45584963418355
Test_5209,135.9261641690444
Test_5210,477.27726449723195
Test_5211,166.17034292868112
Test_5212,207.0214933854702
Test_5213,164.8561433817682
Test_5214,100.65938561750465
Test_5215,217.89867425300616
Test_5216,276.5378434374967
Test_5217,97.48749578101763
Test_5218,158.7073668675925
Test_5219,141.62046269331353
Test_5220,369.9457262341166
Test_5221,137.3488165032519
Test_5222,162.12840532573236
Test_5223,360.43033853454483
Test_5224,319.401932252145
Test_5225,500.2777099572412
Test_5226,273.33726346593943
Test_5227,131.05736643671514
Test_5228,78.09385495456414
Test_5229,160.49762589693842
Test_5230,366.8111932707257
Test_5231,149.37394471177285
Test_5232,135.6534424224142
Test_5233,199.18437427668084
Test_5234,104.99254796457811
Test_5235,251.49815744018773
Test_5236,254.32875160807555
Test_5237,334.7697892539962
Test_5238,628.2848059280464
Test_5239,838.1257626916889
Test_5240,507.8652861047825
Test_5241,97.84890329057022
Test_5242,335.1376797788661
Test_5243,126.66458454739623
Test_5244,180.5511517610955
Test_5245,77.76685619081798
Test_5246,233.2589162064757
Test_5247,201.1352112344466
Test_5248,171.54616580967246
Test_5249,357.44160803710037
Test_5250,252.51007346907417
Test_5251,874.9700994045173
Test_5252,478.32188273068715
Test_5253,276.7627267801477
Test_5254,138.85830150123724
Test_5255,425.63948397117275
Test_5256,165.75107174408478
Test_5257,115.35698798130589
Test_5258,88.90985581063248
Test_5259,572.0904774326091
Test_5260,589.8603543560396
Test_5261,163.97026164547844
Test_5262,278.9179201433967
Test_5263,195.6262094710037
Test_5264,138.011214780591
Test_5265,279.72366535148456
Test_5266,140.25461172954684
Test_5267,240.20737684290563
Test_5268,554.9364604451563
Test_5269,194.49202974603494
Test_5270,346.33271793246684
Test_5271,500.2955608607192
Test_5272,127.79937281929895
Test_5273,253.02964560797034
Test_5274,360.6062581374635
Test_5275,293.6151681015732
Test_5276,700.7310862751248
Test_5277,380.2804853424699
Test_5278,418.9879292157616
Test_5279,234.34234353227725
Test_5280,332.160977149391
Test_5281,378.7154054650214
Test_5282,203.4607952174238
Test_5283,379.77152306073697
Test_5284,348.18578862315627
Test_5285,598.8420434008249
Test_5286,138.2994450830273
Test_5287,289.95792268782697
Test_5288,122.33333620197791
Test_5289,109.73221107917927
Test_5290,312.4050830209352
Test_5291,571.4181183703785
Test_5292,228.09397807250383
Test_5293,124.95111155375804
Test_5294,159.9717562609403
Test_5295,289.1815986563971
Test_5296,431.38296630966994
Test_5297,178.8560845976762
Test_5298,138.12256121589004
Test_5299,98.65463702917701
Test_5300,598.0274953024104
Test_5301,166.4209853592176
Test_5302,1113.9330420787453
Test_5303,240.8981112428093
Test_5304,141.2993118360469
Test_5305,210.79172767292485
Test_5306,221.24947062156807
Test_5307,151.9420005850657
Test_5308,193.08637232142885
Test_5309,494.5510348921258
Test_5310,412.0535713282702
Test_5311,340.28209308060934
Test_5312,132.04844124154647
Test_5313,400.76529290908945
Test_5314,256.5957865545596
Test_5315,213.47641757247803
Test_5316,311.1446276775656
Test_5317,106.02605454750841
Test_5318,164.8867649936903
Test_5319,125.24864082766818
Test_5320,151.79430221437573
Test_5321,629.8799007903528
Test_5322,189.56014365890974
Test_5323,130.94380007011821
Test_5324,339.365317357635
Test_5325,520.5766758101154
Test_5326,312.32535978699536
Test_5327,171.9769041697288
Test_5328,394.0761550773527
Test_5329,122.64809316805949
Test_5330,311.27545929096823
Test_5331,189.69292082664714
Test_5332,112.61796541466418
Test_5333,397.35559156102306
Test_5334,93.78655565579317
Test_5335,527.0875205912081
Test_5336,412.130835520292
Test_5337,218.94116324440145
Test_5338,468.52969152295077
Test_5339,218.11128301307505
Test_5340,267.68766829312773
Test_5341,275.536225394979
Test_5342,172.8890303403708
Test_5343,165.8862595798318
Test_5344,145.6514734077775
Test_5345,693.5231171824913
Test_5346,157.95819121719
Test_5347,222.50380783198088
Test_5348,150.6008402735418
Test_5349,256.34862429532035
Test_5350,280.31361955433033
Test_5351,874.3435967057906
Test_5352,272.65222788898075
Test_5353,127.87832847470195
Test_5354,150.89784995581888
Test_5355,142.4225622828603
Test_5356,236.3611432459602
Test_5357,990.3316142281136
Test_5358,160.50416680766742
Test_5359,190.084435418219
Test_5360,179.87459619297888
Test_5361,1242.2530460300882
Test_5362,294.2482285146272
Test_5363,54.66565831656746
Test_5364,242.7514117913484
Test_5365,361.0675474740507
Test_5366,272.3051859437763
Test_5367,157.11352789039512
Test_5368,110.95702442713618
Test_5369,107.1957413699659
Test_5370,267.85359690517623
Test_5371,118.64837464024495
Test_5372,596.5841764682276
Test_5373,117.81709386368308
Test_5374,95.41383687600755
Test_5375,180.5813274992939
Test_5376,433.030406578747
Test_5377,344.85452721409087
Test_5378,112.56424857557046
Test_5379,121.25796063565193
Test_5380,234.44179172219864
Test_5381,174.37216444979148
Test_5382,147.01722063896267
Test_5383,116.98576182380951
Test_5384,174.14814243961143
Test_5385,341.43601457047447
Test_5386,605.104448333939
Test_5387,315.1105453289843
Test_5388,175.67415063535233
Test_5389,177.77395467655646
Test_5390,111.64429848697465
Test_5391,413.59613232509895
Test_5392,645.7198139707136
Test_5393,295.9565017711686
Test_5394,352.6652569624059
Test_5395,665.0229051307119
Test_5396,343.7894879781627
Test_5397,367.54722402830646
Test_5398,87.07810555284537
Test_5399,248.914718142072
Test_5400,710.0117055871434
Test_5401,98.96177050325022
Test_5402,168.3329785693201
Test_5403,144.5589796771106
Test_5404,287.78081339225764
Test_5405,128.66562222540017
Test_5406,245.9812103171081
Test_5407,333.4365614733532
Test_5408,131.16916430786057
Test_5409,174.8151542039022
Test_5410,386.8715836593796
Test_5411,108.66401302898797
Test_5412,409.7416691921342
Test_5413,859.2652853244234
Test_5414,152.90351317463683
Test_5415,174.40713872158668
Test_5416,169.11776371041518
Test_5417,590.0659820390575
Test_5418,82.49017482795959
Test_5419,174.63684205198936
Test_5420,146.57124695839468
Test_5421,269.88847749306694
Test_5422,90.00819724781434
Test_5423,452.07089671518753
Test_5424,247.1687675643731
Test_5425,137.37034779874298
Test_5426,231.6977106259403
Test_5427,233.332985354514
Test_5428,310.6430935646693
Test_5429,640.9404293159064
Test_5430,803.3048548411737
Test_5431,246.70005107520353
Test_5432,152.90351317463683
Test_5433,158.97138757494702
Test_5434,199.74696496827866
Test_5435,92.25407443677675
Test_5436,105.60903349590419
Test_5437,668.3728258764927
Test_5438,99.38301759376
Test_5439,157.7397104270746
Test_5440,178.94279819864707
Test_5441,159.40283453008695
Test_5442,161.2887916582731
Test_5443,333.6774411100025
Test_5444,74.72172952760408
Test_5445,111.71738208462456
Test_5446,122.9979978143347
Test_5447,429.987828042689
Test_5448,250.95971735403262
Test_5449,295.20621687952917
Test_5450,74.58426801385771
Test_5451,360.6596967874817
Test_5452,604.8233238271388
Test_5453,376.36549908486427
Test_5454,111.2902804096833
Test_5455,187.19183107840624
Test_5456,299.6495942738994
Test_5457,105.40731106077338
Test_5458,126.21467361571959
Test_5459,183.4741319807239
Test_5460,198.0348788886056
Test_5461,188.32755698273075
Test_5462,219.8156966583798
Test_5463,352.9274818057925
Test_5464,251.16388892743979
Test_5465,761.5333489035655
Test_5466,155.05498148483863
Test_5467,176.86848107670932
Test_5468,329.1323092948982
Test_5469,449.9052010073897
Test_5470,753.7703418611965
Test_5471,82.82428649077328
Test_5472,129.6767412833552
Test_5473,111.3124067327925
Test_5474,364.57018034126355
Test_5475,370.2958375866054
Test_5476,616.7928197604718
Test_5477,178.27860887878413
Test_5478,371.21079849479077
Test_5479,129.40157699482532
Test_5480,171.54616580967246
Test_5481,257.5688355851238
Test_5482,655.5445772743308
Test_5483,137.89415547254666
Test_5484,587.6877652136177
Test_5485,190.27302578389205
Test_5486,164.8561433817682
Test_5487,444.0794511478767
Test_5488,515.4110374103417
Test_5489,260.63822403532333
Test_5490,148.87556152301883
Test_5491,408.6589111170102
Test_5492,684.6085868213112
Test_5493,146.24105136730358
Test_5494,351.6251336530114
Test_5495,1082.1960620072246
Test_5496,1177.2109908015655
Test_5497,177.8889633080816
Test_5498,54.87320366035118
Test_5499,1177.3850302294184
Test_5500,67.98947901852848
Test_5501,919.3497666009622
Test_5502,780.0996079397651
Test_5503,660.9612903871837
Test_5504,169.78205395826782
Test_5505,392.81380868676314
Test_5506,243.52501723026782
Test_5507,190.27302578389205
Test_5508,162.31312469240228
Test_5509,135.82779598656745
Test_5510,207.51655667869218
Test_5511,1012.5044885283118
Test_5512,361.55104477030545
Test_5513,245.73997682631213
Test_5514,177.480993299962
Test_5515,149.17773452287543
Test_5516,690.3533064056078
Test_5517,652.6437643110932
Test_5518,304.3508144735971
Test_5519,308.9700288882792
Test_5520,168.86076973438105
Test_5521,184.26648969793115
Test_5522,380.92186729026673
Test_5523,213.25869423599084
Test_5524,172.73511798124963
Test_5525,166.81338379627084
Test_5526,146.49721013338885
Test_5527,286.79044753980145
Test_5528,507.3322506315119
Test_5529,338.3004023060556
Test_5530,108.61197888650287
Test_5531,174.63684205198936
Test_5532,197.70183958096095
Test_5533,410.87917768567127
Test_5534,392.6933201143783
Test_5535,261.50477116007113
Test_5536,309.78616660805807
Test_5537,464.73386069447236
Test_5538,422.47842084561086
Test_5539,239.45353549556245
Test_5540,141.42845606913758
Test_5541,551.9639137107127
Test_5542,281.21918271905884
Test_5543,886.9570800856482
Test_5544,672.5629279814673
Test_5545,611.1231635303353
Test_5546,180.75582118061308
Test_5547,123.58604907358436
Test_5548,105.4368422491213
Test_5549,167.15136068563245
Test_5550,172.8805695640128
Test_5551,386.76324619711863
Test_5552,313.3589519710778
Test_5553,200.59899425503858
Test_5554,624.5791128980919
Test_5555,332.8101629635002
Test_5556,520.2611923630917
Test_5557,84.184712602161
Test_5558,219.4670798996646
Test_5559,440.0590502560971
Test_5560,189.7809751892295
Test_5561,375.5031359776053
Test_5562,309.31769813986875
Test_5563,366.13956210260886
Test_5564,741.171283786817
Test_5565,171.0805763169526
Test_5566,445.5975737559804
Test_5567,529.4745299600424
Test_5568,286.6595460680042
Test_5569,1105.006128200342
Test_5570,654.5127637589633
Test_5571,392.81380868676314
Test_5572,946.1227760506094
Test_5573,164.2480682746287
Test_5574,209.12247220598113
Test_5575,137.6136475809446
Test_5576,460.0763602430227
Test_5577,276.03443276476867
Test_5578,374.0650417953623
Test_5579,499.6032515932552
Test_5580,167.9332147364142
Test_5581,412.21538061673056
Test_5582,138.99232711579222
Test_5583,151.92602327547357
Test_5584,159.36961634624524
Test_5585,121.9782233313778
Test_5586,371.86100221361204
Test_5587,184.95894513667412
Test_5588,244.0633420162973
Test_5589,225.51965040623648
Test_5590,426.17571124717875
Test_5591,452.41767264389824
Test_5592,157.62513459014727
Test_5593,306.66074667396316
Test_5594,133.80966978886457
Test_5595,275.00436470508447
Test_5596,238.06207429753096
Test_5597,447.7655043879157
Test_5598,275.4635459571787
Test_5599,423.3347840598754
Test_5600,164.5790754921684
Test_5601,110.84233247024312
Test_5602,196.3895806101078
Test_5603,204.67211477675417
Test_5604,235.7772571776557
Test_5605,347.1253745515554
Test_5606,161.03450104710743
Test_5607,303.88955369252284
Test_5608,177.15388026435562
Test_5609,722.6456557393167
Test_5610,238.7184054363477
Test_5611,431.7351176421027
Test_5612,674.0981475910144
Test_5613,248.21485991382414
Test_5614,250.31791566317077
Test_5615,390.4393411127767
Test_5616,223.75981206456
Test_5617,150.2215353278994
Test_5618,248.3770712002236
Test_5619,149.4164527352639
Test_5620,153.89884963157138
Test_5621,117.25035846778115
Test_5622,423.8938969288938
Test_5623,227.80406706242064
Test_5624,151.6625196339312
Test_5625,146.56993206559397
Test_5626,382.13314314105816
Test_5627,479.7077108558919
Test_5628,238.59170783918208
Test_5629,390.70846021376394
Test_5630,127.86395434961221
Test_5631,766.2201977197219
Test_5632,164.2239069912893
Test_5633,909.0469583624518
Test_5634,355.6114644496877
Test_5635,227.57704571254757
Test_5636,385.9341111207959
Test_5637,392.9019523750472
Test_5638,128.93132193632658
Test_5639,254.3356968023634
Test_5640,190.8400734634588
Test_5641,337.36444547117253
Test_5642,380.6232346104903
Test_5643,166.58984089559792
Test_5644,106.56231301336098
Test_5645,182.49664920291158
Test_5646,79.35160968779341
Test_5647,591.6525423953983
Test_5648,541.7870455440473
Test_5649,825.6529586400515
Test_5650,207.49118382720206
Test_5651,228.8996459628822
Test_5652,409.24936211844283
Test_5653,176.22552427119663
Test_5654,293.27212354790606
Test_5655,162.8429949990828
Test_5656,100.97912870393847
Test_5657,74.60907619348612
Test_5658,267.16481031223134
Test_5659,174.04608400784164
Test_5660,223.80663070658645
Test_5661,162.77292840468928
Test_5662,174.49781523026923
Test_5663,170.40137806108152
Test_5664,652.7027492478442
Test_5665,180.36155884196228
Test_5666,365.345662053119
Test_5667,159.58488536954397
Test_5668,630.2863596614662
Test_5669,289.4324299090753
Test_5670,166.67152458988414
Test_5671,348.41060980918934
Test_5672,509.8692276686804
Test_5673,160.9512790791924
Test_5674,478.1092293073384
Test_5675,191.5326037422611
Test_5676,762.6428654793693
Test_5677,279.9214973536969
Test_5678,81.20186871589988
Test_5679,410.6048138687719
Test_5680,105.31427640263124
Test_5681,834.9526495992551
Test_5682,432.0794615225465
Test_5683,241.23027386333004
Test_5684,360.43751249376345
Test_5685,115.27833933229002
Test_5686,258.8523705073569
Test_5687,281.1671403300972
Test_5688,238.11536282916927
Test_5689,214.49939309354954
Test_5690,144.2266551223578
Test_5691,631.4711062964402
Test_5692,436.33860816680937
Test_5693,256.26044759553815
Test_5694,254.35962237078067
Test_5695,299.92307120418934
Test_5696,122.16707921797548
Test_5697,405.7574308004897
Test_5698,387.50951085622233
Test_5699,128.42610412169677
Test_5700,115.939304917074
Test_5701,471.41839687196915
Test_5702,164.8561433817682
Test_5703,332.160977149391
Test_5704,1221.0453315426876
Test_5705,341.07947557037113
Test_5706,385.0766947874576
Test_5707,627.9555821405952
Test_5708,168.96406762764815
Test_5709,280.4897551359123
Test_5710,373.10445816982013
Test_5711,115.92417366683154
Test_5712,238.69022881531794
Test_5713,183.4810290271958
Test_5714,118.40117713153928
Test_5715,255.83000074031423
Test_5716,187.85801622925214
Test_5717,335.7555032637793
Test_5718,179.10453911954247
Test_5719,178.8560845976762
Test_5720,286.30071744996445
Test_5721,232.58556961637592
Test_5722,362.46888064956823
Test_5723,161.48175746147294
Test_5724,626.8616441031381
Test_5725,492.2503277611624
Test_5726,220.1147386172504
Test_5727,380.09479737408253
Test_5728,177.19475011026043
Test_5729,1109.2962342791345
Test_5730,154.5301919276339
Test_5731,139.60495476185187
Test_5732,175.44293116280758
Test_5733,167.42227518295005
Test_5734,185.36190407762214
Test_5735,187.40241400471172
Test_5736,180.07709610783138
