ID,propertyType,bedrooms,latitude,longitude,suburbName,distanceMetro(km),distanceAirport(km),distanceHospital(km),distanceRailway(km),area(square_meters),monthlyRent(us_dollar)
Train_4857,Independent Floor,2,28.58998489,77.04438019,Dwarka,0.4437031636137279,5.537480960132965,16.192304226513446,18.171147133069034,97.55,202
Train_4858,Independent Floor,3,28.64426422,77.11251068,West Delhi,0.0750557570966528,10.271874454062967,12.667451146887249,10.581685570699724,133.78,430
Train_4859,Independent Floor,2,28.64937782,77.14369965,Delhi Central,0.9764589736246168,11.957260333434103,11.088228334243803,7.576221666550801,176.52,492
Train_4860,Apartment,2,28.55981636,77.06057739,Dwarka,0.8885056249290809,2.420139545133138,14.426787278391494,18.101039357138045,130.06,369
Train_4861,Apartment,2,28.66796494,77.10202789,West Delhi,1.1774935020638722,12.645617513749476,15.250295722257343,11.961106833559487,97.55,233
Train_4862,Independent Floor,2,28.69844246,77.14471436,North Delhi,0.3821952141107733,16.957823818558474,15.834428230395188,9.732127053243287,78.97,369
Train_4863,Independent Floor,3,28.49431229,77.1839447,Delhi South,1.618552048417264,11.81096744486579,8.372654692982302,16.7259591213602,139.35,215
Train_4864,Apartment,3,28.59211159,77.03655243,Dwarka,0.4045065690166782,6.25914004782716,16.98595934584861,18.828827185371097,148.64,344
Train_4865,Apartment,2,28.61921883,77.29656982,Delhi East,0.8558769947836553,21.9199239694505,10.44332022244866,7.826030665254199,97.55,246
Train_4866,Independent Floor,3,28.49207878,77.18462372,Delhi South,1.8639682697474105,12.007598199899332,8.592859973656413,16.953839122752175,92.9,221
Train_4867,Independent Floor,3,28.64922714,77.13330078,Delhi Central,0.4505712681105296,11.485519562670431,11.680395102455556,8.585607114349303,100.34,430
Train_4868,Independent Floor,2,28.64343262,77.10821533,West Delhi,0.460266179594355,10.07883557351284,12.918980246609816,10.999552495416388,97.55,307
Train_4869,Independent Floor,1,28.58814621,77.30632019,Delhi East,0.4625996770672004,21.996221193916924,9.922430951604468,10.263683993183012,65.03,111
Train_4870,Apartment,2,28.72253609,77.12879181,Rohini,1.5545282235575746,19.07354672941728,18.90406862007868,12.686780401778174,91.04,307
Train_4871,Independent Floor,2,28.63757515,77.29255676,Delhi East,0.3532218981700588,22.30325028162439,11.407809546558164,7.040647912418195,92.9,147
Train_4872,Apartment,2,28.64437675,77.16731262,South West Delhi,0.203635267588175,12.793757015281752,9.460051827564037,5.228203174884716,65.03,258
Train_4873,Independent Floor,2,28.63524437,77.11748505,Delhi Central,1.037055423801307,9.465489348925624,11.639851654780994,10.117277255336043,83.61,221
Train_4874,Independent Floor,3,28.67207909,77.09026337,West Delhi,0.874020023580123,12.9986802659969,16.3743688370711,13.188364815170486,167.23,553
Train_4875,Apartment,3,28.50060081,77.18914795,Delhi South,1.3893836348177822,11.86490911611687,7.567047358463773,15.93962676985993,111.48,246
Train_4876,Independent House,2,28.52815247,77.20568848,Delhi South,0.2419317134719079,12.208408025556963,4.2949142882017854,12.66974632771647,83.61,282
Train_4877,Independent Floor,3,28.56707764,77.23943329,Delhi South,0.4866561483982627,15.2028443618626,3.0945981795788424,8.47087457069703,167.23,861
Train_4878,Independent Floor,2,28.51141739,77.2023468,Delhi South,1.030199453211021,12.484466657336313,6.167809483484169,14.550280627386782,104.98,246
Train_4879,Apartment,2,28.67759895,77.09489441,West Delhi,0.326931061128657,13.635630782439344,16.50906661888325,12.925869078086466,92.9,172
Train_4880,Independent Floor,3,28.63542366,77.17928314,Delhi West,0.7621200386927853,12.856537795399658,8.094774236543328,4.108881054670456,167.23,984
Train_4881,Independent Floor,1,28.56173134,77.24267578,Delhi South,0.7145304456583766,15.47899528319061,3.4588696404364923,9.11978679979648,51.1,209
Train_4882,Independent Floor,1,28.65065384,77.15303802,Delhi Central,0.4711515924412818,12.543437614590363,10.720841549732912,6.6892533423239815,46.45,49
Train_4883,Independent Floor,2,28.65021706,77.30270386,Delhi East,0.262492600441611,23.79853473146578,13.09549066620241,8.072818992626305,37.16,184
Train_4884,Apartment,1,28.56524086,77.1989212,Delhi South,0.9103050916635992,11.237496930267469,0.8876293883294614,8.737544193593472,130.06,492
Train_4885,Independent Floor,3,28.6974411,77.18966675,North Delhi,0.7240170886157146,18.841136523142588,14.58052705776318,6.882358671123206,120.77,393
Train_4886,Apartment,3,28.51529884,77.07433319,Other,3.993471586905528,4.503828439809627,14.25772221234873,20.032252444057644,229.93,492
Train_4887,Independent Floor,1,28.53605461,77.26129913,Other,0.9918204905133232,17.410544044144643,6.24965013231619,12.363794275019856,60.39,138
Train_4888,Independent Floor,1,28.62486076,77.11087036,West Delhi,1.821563282492523,8.166428291006973,11.455366665709263,10.900191216100849,46.45,104
Train_4889,Apartment,1,28.58706856,77.08060455,Dwarka,0.4935176913261742,3.587661582527791,12.644411597414283,14.97933364857709,37.16,221
Train_4890,Independent Floor,3,28.53110123,77.20729828,Delhi Central,0.4747902359026765,12.286867386967982,3.963419206760116,12.32745868917694,185.81,676
Train_4891,Apartment,3,28.66576004,77.15023041,Delhi Central,0.7985730902646478,13.85906736337633,12.32267659396136,7.387302662943113,137.03,528
Train_4892,Independent Floor,1,28.56285095,77.24721527,Delhi South,0.3663632780508975,15.92896873448042,3.8815047142942456,9.115494176908308,46.45,159
Train_4893,Apartment,2,28.64624023,77.20171356,Delhi West,0.2760547450766762,15.281837310461023,8.81778853063089,1.9233133109236265,148.64,196
Train_4894,Independent Floor,2,28.69706917,77.10884094,West Delhi,2.038772028466736,15.933074058951377,17.375224816086256,12.538276600245728,50.17,116
Train_4895,Independent Floor,1,28.64777565,77.16482544,Delhi Central,0.5277636030859907,12.939008573068593,9.9041660058931,5.5042111980385,68.84,184
Train_4896,Independent Floor,3,28.55075073,77.23989868,Delhi South,0.5456647278062859,15.196452717311647,3.612337242396761,10.253269551110858,148.64,738
Train_4897,Independent Floor,1,28.64332771,77.18692017,Delhi West,0.1697616944273497,14.002531406407211,8.717554741139365,3.307653944057336,50.35,190
Train_4898,Independent Floor,1,28.5610714,77.24835205,Delhi South,0.5430309305201622,16.030538666836595,4.018788983959677,9.336345590733078,83.61,153
Train_4899,Apartment,1,28.64521027,77.18857574,North Delhi,0.1478052426469096,14.264203263795965,8.884837948550166,3.1648368319438744,81.29,141
Train_4900,Apartment,1,28.67269325,77.10397339,West Delhi,0.6784415659760613,13.19097683660704,15.514042224136478,11.916831404232878,41.81,129
Train_4901,Apartment,2,28.59931374,77.29899597,Delhi East,0.7179832517949416,21.53776555851475,9.61868906668964,8.982987354227996,92.9,282
Train_4902,Independent Floor,2,28.65208817,77.27120209,Delhi East,1.93340123471562,21.18652964457711,11.298964553101367,5.069954218560274,68.75,196
Train_4903,Independent Floor,2,28.58436966,77.07236481,Dwarka,1.1639006214554606,3.4813456525230664,13.39210675901457,15.837563069403796,106.84,270
Train_4904,Independent Floor,1,28.515625,77.20233154,Delhi South,0.5784279847328542,12.310381350303595,5.703524270894179,14.087828161601305,46.45,159
Train_4905,Independent Floor,3,28.49614143,77.18418884,Delhi South,1.4675138675576425,11.716699856902974,8.171379793000067,16.52285109658943,138.43,258
Train_4906,Independent Floor,2,28.60411072,77.2895813,Delhi East,0.0743256839612243,20.77491670705737,9.002173536077555,7.920125045683994,57.6,123
Train_4907,Independent House,1,28.53543854,77.26393127,Other,1.0166095110842088,17.674549845065492,6.503240774993261,12.51313347651865,83.61,110
Train_4908,Independent Floor,3,28.516716,77.20381165,Delhi South,0.5422933087340679,12.404167335015131,5.571123593035462,13.950020242907096,111.48,184
Train_4909,Independent Floor,1,28.64454842,77.16497803,Delhi Central,0.4214366357523338,12.665641359050875,9.575000063624715,5.4571709662874825,45.06,202
Train_4910,Independent Floor,2,28.64950943,77.16390991,Delhi Central,0.6714782070061691,13.038933807986846,10.11614455361708,5.619388715928301,106.84,178
Train_4911,Independent Floor,3,28.66560936,77.12810516,Delhi Central,0.8628480874571289,12.984548772143638,13.43620251656772,9.432130932821831,139.35,307
Train_4912,Independent Floor,1,28.6371479,77.07970428,Other,0.7963439085570071,9.128712169035447,14.75376205041399,13.795103852824798,60.39,153
Train_4913,Independent Floor,2,28.50190163,77.18556213,Delhi South,1.1618472681247574,11.489379969498454,7.521203914629195,15.870492649480177,83.61,209
Train_4914,Independent Floor,1,28.65246391,77.17165375,Delhi Central,0.8547093246186718,13.758623365246464,10.124845002699692,4.941323722971461,41.81,295
Train_4915,Independent Floor,2,28.5760994,77.24211884,Delhi South,0.8219109717810623,15.58309403344428,3.5098113923995573,7.566246626506163,83.61,282
Train_4916,Independent Floor,2,28.62175369,77.05580902,West Delhi,0.0455363419205096,7.929424680760135,16.06442547859694,16.274256257497512,46.45,123
Train_4917,Independent Floor,2,28.53312111,77.20830536,Delhi South,0.6945476966747717,12.33729530166301,3.739568132620037,12.09461777606966,83.61,319
Train_4918,Independent Floor,3,28.53626442,77.20172882,Delhi South,0.8537065652886638,11.63981140998413,3.4426314769650843,11.831767163059649,222.97,984
Train_4919,Apartment,2,28.66624069,77.09414673,West Delhi,1.5001735604436224,12.374836051803724,15.6482416452059,12.66749105216152,130.06,282
Train_4920,Apartment,1,28.70433044,77.14995575,Other,0.9671213635549069,17.749251645591865,16.25193730911279,9.797816682794226,32.52,172
Train_4921,Independent Floor,1,28.64488029,77.16505432,Delhi Central,0.4107352368286448,12.69912674664354,9.604834679160588,5.451970228575004,32.52,135
Train_4922,Independent Floor,1,28.64265251,77.17346954,Delhi Central,0.4708816717521927,13.039398992181493,9.04646477727548,4.619050775042202,50.35,196
Train_4923,Independent Floor,3,28.72381973,77.08335114,Rohini,2.336130607892821,18.72208729421769,21.22902980699704,16.218287869381243,69.68,184
Train_4924,Independent Floor,3,28.59570885,77.05249023,Other,1.063713561423784,5.511161786100454,15.52711183040554,17.22156922651344,55.74,184
Train_4925,Independent Floor,1,28.67120552,77.13426971,Delhi Central,0.3630369768772362,13.772716571193234,13.61817425877428,9.060098359227409,46.45,123
Train_4926,Apartment,2,28.53427887,77.20841217,Delhi Central,0.7970973311195834,12.323044143605715,3.611423742173867,11.96590395495302,52.03,178
Train_4927,Apartment,2,28.51416779,77.17008209,Other,0.9681235228539276,9.499961739921028,6.908937783952396,14.976640228900806,92.9,492
Train_4928,Apartment,2,28.65594864,77.13208771,Delhi Central,0.3347503254123719,12.121560044703,12.34208015456814,8.806059098109044,55.74,196
Train_4929,Apartment,3,28.59976006,77.03986359,Dwarka,0.7517834572975711,6.628789980365682,16.829055189487498,18.28510032546026,167.23,369
Train_4930,Apartment,2,28.61662483,77.09482574,West Delhi,1.001626264361172,6.912888983178486,12.35142973714329,12.618404820119538,97.55,252
Train_4931,Independent Floor,2,28.53873253,77.24887848,Other,0.7877447360744548,16.168693557853512,5.086419003310222,11.739965813838266,130.06,430
Train_4932,Independent House,1,28.70236778,77.2075882,North Delhi,0.4646893215771782,20.28765040408427,15.018287746641342,6.844885227408872,66.89,246
Train_4933,Independent Floor,3,28.64478493,77.16889954,Delhi Central,0.0451366149842044,12.92720507291759,9.437506834628834,5.076141258430754,88.26,295
Train_4934,Independent Floor,3,28.61662483,77.09482574,West Delhi,1.001626264361172,6.912888983178486,12.35142973714329,12.618404820119538,102.19,270
Train_4935,Independent Floor,1,28.65182686,77.16446686,Delhi Central,0.6689377285297496,13.27825694203843,10.3267858096779,5.611213742493958,69.21,110
Train_4936,Independent Floor,1,28.64777565,77.16482544,Delhi Central,0.5277636030859907,12.939008573068593,9.9041660058931,5.5042111980385,71.07,159
Train_4937,Apartment,2,28.67269325,77.10397339,West Delhi,0.6784415659760613,13.19097683660704,15.514042224136478,11.916831404232878,92.9,282
Train_4938,Independent Floor,3,28.72305298,77.08761597,West Delhi,1.9118675457902377,18.6388791880191,20.922473864983427,15.82648154548751,83.61,196
Train_4939,Apartment,4,28.56417274,77.05526733,Dwarka,1.1606088083734485,3.0555838165944293,14.927880655047558,18.32062854307756,218.32,442
Train_4940,Independent House,1,28.56406021,77.19581604,Delhi South,1.1213764322052158,10.922408845663028,1.2134712003580923,8.942350085057845,65.03,270
Train_4941,Independent Floor,3,28.58429146,77.07155609,Dwarka,1.2287791712545326,3.5014397519918417,13.469156147247173,15.913511114585509,116.13,221
Train_4942,Independent Floor,3,28.66101837,77.31230164,Delhi East,1.559773593217227,25.178665036203387,14.606128568302534,9.207735651452255,150.5,344
Train_4943,Independent Floor,2,28.61903572,77.06400299,Delhi Central,0.6060272187897093,7.390425670023218,15.20872500431922,15.526913302116482,41.81,123
Train_4944,Independent Floor,2,28.59065628,77.30593872,Delhi East,0.4615256851314455,22.00756504128141,9.956123943334733,10.074387100883753,64.1,153
Train_4945,Independent Floor,3,28.58126068,77.24195099,Other,0.3211009118886372,15.663045657382526,3.702283467283869,7.013478590734461,167.23,861
Train_4946,Apartment,2,28.71228218,77.13952637,Other,1.22860214187982,18.24888774942688,17.445055735877418,11.141868118663073,78.97,319
Train_4947,Independent Floor,2,28.63050079,77.27738190000001,Delhi East,0.2486033213833531,20.62870030956108,9.801127678959702,5.679541000887824,55.74,110
Train_4948,Independent Floor,2,28.67796516,77.15809631,Delhi Central,0.7669009817456066,15.414114029196414,13.238511288812,7.321730072777821,55.74,184
Train_4949,Independent Floor,3,28.62670517,77.11076355,West Delhi,1.6255156667405437,8.357562262498845,11.57980551963461,10.877286786923063,111.48,258
Train_4950,Independent House,1,28.55864334,77.20191956,Other,0.4480425468648575,11.480125500876015,1.0775066872943833,9.386601054833418,32.52,246
Train_4951,Apartment,3,28.57303619,77.04418182,Dwarka,1.5602956229867966,4.442845614674379,16.0235100510505,18.86713049945992,171.87,393
Train_4952,Independent Floor,2,28.645998,77.11895752,West Delhi,0.4900917060684285,10.638886623176909,12.346680060943116,9.9588661746175,74.32,246
Train_4953,Independent Floor,1,28.64454842,77.16497803,Delhi Central,0.4214366357523338,12.665641359050875,9.575000063624715,5.4571709662874825,46.45,172
Train_4954,Independent Floor,3,28.67285156,77.13150787,Delhi Central,0.2581766106302596,13.851953027861995,13.91632720484183,9.377957960956085,167.23,553
Train_4955,Apartment,4,28.59312248,77.03540802,Dwarka,0.5238259275544006,6.417175695382781,17.115014665577643,18.90360452655151,264.77,516
Train_4956,Independent Floor,3,28.54933357,77.24269867,Delhi South,0.6661180511270449,15.475888907953886,3.92815980470965,10.460604213400424,171.87,1045
Train_4957,Apartment,3,28.53615761,77.19798279,Delhi South,0.9775794675430703,11.281399192965466,3.535885987317968,11.906379812553316,167.23,922
Train_4958,Independent Floor,1,28.59269524,77.3061142,Delhi East,0.6060004783763007,22.066030018661728,10.03471674620262,9.963565875096831,27.87,86
Train_4959,Independent Floor,3,28.70215034,77.13902283,Other,0.4924810539811869,17.16350157102138,16.433459851622732,10.422247201588116,236.9,1045
Train_4960,Apartment,1,28.69552231,77.15457916,North Delhi,0.2119361081897486,17.018630550473095,15.179725589778592,8.79520798912145,51.1,123
Train_4961,Apartment,2,28.70215034,77.13902283,Delhi East,0.4924810539811869,17.16350157102138,16.433459851622732,10.422247201588116,98.48,191
Train_4962,Independent Floor,1,28.56328964,77.24246979,Delhi South,0.6566344887909223,15.468173212261467,3.414670196753103,8.947220562351399,83.61,233
Train_4963,Independent Floor,3,28.6682148,77.10193634,West Delhi,1.1498962724194044,12.671863351696995,15.276712580324652,11.9765391847143,185.81,430
Train_4964,Independent Floor,2,28.50021362,77.18649292,Other,1.3325988524444867,11.663941923807398,7.675210904301646,16.03393036524426,69.68,196
Train_4965,Independent Floor,2,28.49419785,77.18550873,Delhi South,1.7170135782201577,11.94437201352527,8.343493375418468,16.70613740546619,65.03,196
Train_4966,Apartment,2,28.58546066,77.05505371,Dwarka,0.4873315471672711,4.4578740582440215,15.085818845248053,17.35775625948919,116.87,332
Train_4967,Apartment,2,28.60707092,77.03255463,Other,0.8375308458439089,7.709330495560477,17.71348928968156,18.79459213483182,58.53,135
Train_4968,Independent Floor,3,28.53520584,77.21109009,Delhi South,1.035981237915746,12.56235449467679,3.522892619642064,11.840020051014628,125.42,553
Train_4969,Independent Floor,1,28.70253181,77.14807129,North Delhi,0.8518262311799316,17.497279925769416,16.131024433262457,9.790385736897832,88.26,227
Train_4970,Apartment,1,28.62546921,77.27715302,Delhi East,0.4573754497831791,20.38829169882982,9.391730921625811,5.805717772821193,102.19,67
Train_4971,Independent Floor,3,28.56470108,77.19247437,Delhi South,0.8324313986535494,10.603899639041993,1.5190442945656812,8.969175942453653,144.93,984
Train_4972,Independent Floor,1,28.60554504,77.03396606,Dwarka,0.8638491115538423,7.491193309200677,17.537905472670168,18.695144192737445,41.81,110
Train_4973,Independent Floor,3,28.64817238,77.14144897,Delhi Central,1.1080149612557653,11.734693913870707,11.105506706876165,7.781509342519722,167.23,516
Train_4974,Apartment,2,28.49827385,77.18605804,Delhi South,1.4245974712366354,11.741155690613397,7.89369127565444,16.253062864953023,69.68,184
Train_4975,Independent Floor,3,28.62086868,77.0894165,West Delhi,0.7438887732725722,7.326236163767213,13.036000916958402,13.04320814445506,92.9,295
Train_4976,Independent Floor,2,28.65238953,77.14128113,Delhi Central,0.6485499759650927,12.140902994437004,11.4972322329559,7.854491536016962,83.61,307
Train_4977,Apartment,2,28.58778381,77.06142426,Dwarka,0.8281649702176559,4.296380354975804,14.507428747092254,16.683669569634485,157.94,467
Train_4978,Apartment,2,28.72253609,77.12776184,Rohini,1.4707485064576185,19.051024024221768,18.94544310347706,12.758252610034742,78.97,319
Train_4979,Apartment,3,28.76207733,77.08837128,Other,4.916350741034845,22.96463223498817,24.5849377276611,18.57959597895369,156.08,202
Train_4980,Independent Floor,2,28.54997063,77.26292419,Delhi South,0.389336089477077,17.451278614020556,5.708936015893945,10.97322923251238,88.26,430
Train_4981,Independent Floor,1,28.55867386,77.25599670000001,Delhi South,0.817267975481768,16.769375161316393,4.801785391047852,9.8280659256151,46.45,233
Train_4982,Apartment,1,28.49451447,77.16053772,Other,0.5321804311641143,9.99618049513541,9.256937171854018,17.3419349540873,43.66,116
Train_4983,Independent House,2,28.61466217,76.74252319,Other,19.56914964580721,34.12029578965619,45.82131475346874,46.85467771210907,106.84,36
Train_4984,Independent Floor,1,28.65334892,77.16950226,Delhi Central,0.9202080595719316,13.707438030524385,10.2915221246323,5.169299235645346,83.61,246
Train_4985,Apartment,4,28.57398033,77.04147339,Dwarka,1.590773139924387,4.726576023679222,16.29292345104864,19.06832351366089,227.61,430
Train_4986,Apartment,3,28.59612083,77.0436554,Dwarka,0.5134485346344834,6.080979298627898,16.382805561578316,18.035791910306028,139.35,307
Train_4987,Independent House,1,28.48912048,77.18048859,Delhi South,2.007189409273922,11.878622727908716,9.0210840034821,17.361851724194167,55.74,135
Train_4988,Independent Floor,2,28.61691666,77.04892731,West Delhi,0.5244962442456448,7.711956255710229,16.501848316351435,17.019809500981953,55.74,135
Train_4989,Apartment,3,28.60129547,77.04870605,Dwarka,1.268576744143723,6.230985955125987,16.025230868592026,17.405492473234123,157.94,430
Train_4990,Independent Floor,1,28.61180305,77.28953552,Delhi East,0.7827237971025872,21.0098811210013,9.419603922113575,7.5025509376833535,19.51,104
Train_4991,Independent Floor,1,28.63469887,77.27235413,Other,0.6681464253545678,20.37753229359252,9.817770842286604,5.109805520840584,33.45,116
Train_4992,Apartment,3,28.58700562,77.06045532,Dwarka,0.7060029906638932,4.275272067981974,14.587615051544107,16.803152087288783,150.5,332
Train_4993,Independent Floor,3,28.6349678,77.17926788,Delhi West,0.812053385538002,12.820454858434688,8.047885238774343,4.119211287095377,92.9,516
Train_4994,Independent Floor,2,28.60411072,77.2895813,Delhi East,0.0743256839612243,20.77491670705737,9.002173536077555,7.920125045683994,57.6,184
Train_4995,Apartment,3,28.59797096,77.29685974,Delhi East,0.4780103476215002,21.300640291197823,9.369461926029668,8.885923789378259,111.48,369
Train_4996,Independent Floor,4,28.6989975,77.13842009999999,North Delhi,0.2604095307381242,16.81309861563842,16.139994139826165,10.247401002727669,325.16,738
Train_4997,Apartment,3,28.5768795,77.04164886,Dwarka,1.3098483085916814,4.863901234579596,16.29429278912476,18.92805662118722,148.64,319
Train_4998,Independent Floor,1,28.65235138,77.16945648,Delhi Central,0.8095719978215311,13.616893793924602,10.190282424529162,5.147180974169288,32.52,147
Train_4999,Independent Floor,2,28.63459969,77.29006958,Delhi East,0.3607127060201545,21.94714062331465,11.004804522876883,6.828199036489955,92.9,184
Train_5000,Apartment,3,28.58495331,77.05750275,Dwarka,0.3954391908582036,4.261864503062152,14.84083678607139,17.155003052647974,204.39,455
Train_5001,Apartment,3,28.66576004,77.15023041,Delhi Central,0.7985730902646478,13.85906736337633,12.32267659396136,7.387302662943113,148.64,516
Train_5002,Independent Floor,3,28.49815178,77.18543243,Delhi South,1.3873480041102564,11.696720749016327,7.923423281644236,16.279158851597682,137.96,270
Train_5003,Independent Floor,1,28.62570953,77.11000824,West Delhi,1.7061779903743577,8.230010293229093,11.577961869323625,10.9676192124406,55.74,123
Train_5004,Independent Floor,2,28.65561295,77.18481445,Other,1.3507567172390995,14.85008358960058,10.090149975639228,3.832310094541016,74.32,258
Train_5005,Independent House,1,28.61180305,77.28953552,Delhi East,0.7827237971025872,21.0098811210013,9.419603922113575,7.5025509376833535,15.79,67
Train_5006,Apartment,3,28.55989647,77.05973053,Dwarka,0.8774879111498256,2.5028950605425067,14.509047614976474,18.168319240897794,139.35,270
Train_5007,Independent Floor,1,28.59240341,77.3059082,Delhi East,0.569093361691771,22.04014922460731,10.00621736393998,9.96438902805093,24.15,72
Train_5008,Apartment,3,28.64176178,77.0774765,Other,1.3064366828911191,9.652823661513066,15.211921797806628,14.00339223643735,102.19,270
Train_5009,Independent Floor,3,28.56010056,77.21932220000001,Delhi South,0.9529738085072504,13.188016306722249,1.3531382129668206,9.0446054361569,171.87,922
Train_5010,Independent House,1,28.4969635,77.18257904,Delhi South,1.3002485676064692,11.535047960868969,8.130484931113873,16.46886084164451,46.45,110
Train_5011,Apartment,2,28.70389748,77.14925385,North Delhi,0.941247468824454,17.679859339877236,16.231045696945184,9.812596937024818,69.68,295
Train_5012,Independent Floor,2,28.561876300000005,77.04280853,Dwarka,1.8391088085709029,4.168979044122102,16.15354402836738,19.51949340927884,125.42,553
Train_5013,Independent Floor,1,28.70082092,77.12422943,Rohini,0.775272154484815,16.628756599876365,16.947329991231335,11.48262639357588,111.48,307
Train_5014,Independent Floor,4,28.566444399999995,77.26448059,Delhi South,0.8860029215026501,17.64014962892835,5.545396228975791,9.375531109233222,278.71,738
Train_5015,Apartment,3,28.52274513,77.20956421,Delhi South,0.9002587866596301,12.731564906895573,4.892225292822292,13.228570754101831,130.06,270
Train_5016,Apartment,2,28.59579659,77.04537964,Dwarka,0.6008881183389603,5.943552031006647,16.210373720636937,17.88419708208465,167.23,307
Train_5017,Apartment,2,28.65198708,77.16631317,Delhi Central,0.8208388659288558,13.39944606831608,10.2702988654309,5.4381619840372375,83.61,356
Train_5018,Apartment,3,28.59375954,77.04348755,Dwarka,0.3183904636834763,5.898131059537986,16.349339055679597,18.126710388197463,157.94,369
Train_5019,Apartment,3,28.59376526,77.04349518,Other,0.3193552274920576,5.898084004615699,16.348720314511194,18.12581072220338,154.03,369
Train_5020,Apartment,1,28.56139183,77.24248505,Delhi South,0.6755017982904036,15.458581761928755,3.4468846528004,9.151997895672675,32.52,166
Train_5021,Apartment,4,28.61820602,77.03482819,Dwarka,0.1819437575967527,8.544441467145175,17.8517144903603,18.360839971651306,203.64,393
Train_5022,Independent Floor,2,28.72985077,77.12738037,Rohini,1.4565980571244472,19.83454236395144,19.701335703849185,13.365229693008589,65.03,307
Train_5023,Independent Floor,1,28.49585533,77.18482208,Delhi South,1.5310320145183152,11.78586360358254,8.184546881280655,16.540551947431673,46.45,110
Train_5024,Independent Floor,2,28.49430275,77.1836853,Delhi South,1.6057326691529816,11.790690500358306,8.38078654263463,16.732466605140402,92.9,215
Train_5025,Independent Floor,1,28.65085793,77.16478729,Delhi Central,0.710596167005875,13.210115385542576,10.216018530750189,5.559944658928864,41.81,147
Train_5026,Independent Floor,3,28.69649315,77.13860321,North Delhi,0.2749617783267879,16.555390772194833,15.880974258905056,10.063550727946142,167.23,553
Train_5027,Independent Floor,2,28.56330109,77.24134064,Delhi South,0.7130735904058276,15.35796388581269,3.3048069697273186,8.920346153248138,88.26,319
Train_5028,Independent Floor,1,28.62191772,77.06537628,Delhi Central,0.2795082932627787,7.6639440296710255,15.209698332219102,15.345325526813784,55.74,166
Train_5029,Independent Floor,1,28.64512444,77.13773346,West Delhi,1.061610902810808,11.266307554180091,11.05478437784183,8.12063190600164,41.81,172
Train_5030,Independent House,2,28.62442017,77.29051208,Delhi East,1.298530975935566,21.55918756529562,10.302591272502957,7.089853281487843,74.32,196
Train_5031,Independent Floor,4,28.67712021,77.09554291,West Delhi,0.4092803177444278,13.587529236457655,16.42722707364659,12.849283814520462,116.13,615
Train_5032,Apartment,1,28.60639,76.98159027,Dwarka,0.8421178068890858,11.587469946323722,22.55881557495576,23.70761180226119,83.61,49
Train_5033,Apartment,1,28.65504646,77.18881989,North Delhi,1.238211530642657,15.065038729034129,9.948452006768331,3.4500071388052027,81.29,123
Train_5034,Independent Floor,2,28.70498848,77.14609528,North Delhi,0.9292161477545564,17.685582258349662,16.454959927459868,10.118078427679048,167.23,541
Train_5035,Independent House,1,28.72985077,77.25551605,Delhi North,3.4381471323585884,25.59265318184449,18.65674720956604,10.345387565416209,46.45,61
Train_5036,Independent Floor,2,28.61726189,77.03567505,West Delhi,0.3142426752336982,8.411255319521702,17.740062727213008,18.29415026524337,83.61,184
Train_5037,Apartment,3,28.71731758,77.13022614,Rohini,1.150867443073771,18.543829642916133,18.319284061330347,12.1832075219809,139.35,307
Train_5038,Apartment,1,28.71884727,77.08319092,Rohini,2.339851946293074,18.171115579841192,20.789182205625004,15.929035348622111,74.32,184
Train_5039,Apartment,2,28.66791534,77.09935759999999,West Delhi,1.2130850277192815,12.607761368652016,15.424637146356368,12.213166946076734,83.61,270
Train_5040,Independent Floor,2,28.57560921,77.24154663,Delhi South,0.7440761156092952,15.519656262029974,3.44060516469688,7.603268231432961,83.61,289
Train_5041,Independent House,1,28.64273262,77.17147064,Delhi Central,0.3361598381508401,12.916680050392888,9.129026942235878,4.8146404567657335,60.39,233
Train_5042,Independent Floor,1,28.55862236,77.25865173,Delhi South,0.604015442580874,17.028959285677843,5.058156900431164,9.927564443277491,41.81,172
Train_5043,Apartment,2,28.63050079,77.27738190000001,Delhi East,0.2486033213833531,20.62870030956108,9.801127678959702,5.679541000887824,70.61,135
Train_5044,Independent Floor,2,28.66829872,77.10153961,West Delhi,1.141818685807522,12.67597415801516,15.309859876786232,12.016415802615,74.32,270
Train_5045,Independent Floor,3,28.53702354,77.23610687,Delhi South,0.5371659078444514,14.951223982275394,4.31327634450545,11.698675917828876,167.23,799
Train_5046,Apartment,3,28.59184837,77.03673553,Dwarka,0.3893141037583374,6.226455116956557,16.963525160509125,18.820266098945936,162.58,369
Train_5047,Independent Floor,2,28.64876938,77.13286591,Delhi Central,0.4843528729976347,11.421744768613504,11.667469339847804,8.623184954140715,83.61,233
Train_5048,Apartment,3,28.59276962,77.06730652,Dwarka,1.3565810407260543,4.528243078587802,14.041836072450671,15.951325986614249,148.64,467
Train_5049,Independent Floor,2,28.62090111,77.05775452,West Delhi,0.1804449258273925,7.774697195023517,15.852574883423074,16.09912640517818,83.61,184
Train_5050,Independent Floor,3,28.56746292,77.26913452,Delhi South,1.0128886787127191,18.102604956338872,6.000899925387621,9.493980567930755,167.23,799
Train_5051,Independent Floor,3,28.64342308,77.13259888,West Delhi,0.7476243278266946,10.873538146086869,11.22983942434107,8.615959466348516,209.03,430
